ID,Name,Age,Marks
127484,Student127484,24,37
127485,Student127485,25,42
127486,Student127486,25,73
127487,Student127487,22,41
127488,Student127488,18,68
127489,Student127489,18,46
127490,Student127490,19,43
127491,Student127491,21,62
127492,Student127492,23,79
127493,Student127493,21,67
127494,Student127494,19,41
127495,Student127495,23,59
127496,Student127496,18,45
127497,Student127497,25,52
127498,Student127498,24,64
127499,Student127499,19,60
127500,Student127500,18,55
127501,Student127501,23,95
127502,Student127502,21,96
127503,Student127503,21,94
127504,Student127504,18,54
127505,Student127505,25,46
127506,Student127506,18,86
127507,Student127507,18,45
127508,Student127508,22,64
127509,Student127509,23,86
127510,Student127510,23,78
127511,Student127511,18,37
127512,Student127512,24,37
127513,Student127513,24,93
127514,Student127514,21,50
127515,Student127515,23,83
127516,Student127516,25,61
127517,Student127517,23,98
127518,Student127518,25,49
127519,Student127519,18,79
127520,Student127520,18,58
127521,Student127521,23,87
127522,Student127522,22,70
127523,Student127523,23,39
127524,Student127524,25,64
127525,Student127525,21,71
127526,Student127526,19,63
127527,Student127527,24,99
127528,Student127528,24,74
127529,Student127529,18,53
127530,Student127530,25,61
127531,Student127531,19,70
127532,Student127532,25,45
127533,Student127533,25,98
127534,Student127534,22,61
127535,Student127535,24,65
127536,Student127536,22,94
127537,Student127537,23,43
127538,Student127538,21,60
127539,Student127539,24,42
127540,Student127540,19,81
127541,Student127541,19,60
127542,Student127542,20,57
127543,Student127543,21,50
127544,Student127544,20,94
127545,Student127545,24,85
127546,Student127546,24,92
127547,Student127547,23,80
127548,Student127548,18,38
127549,Student127549,23,63
127550,Student127550,18,93
127551,Student127551,21,45
127552,Student127552,22,82
127553,Student127553,20,85
127554,Student127554,21,96
127555,Student127555,23,48
127556,Student127556,20,67
127557,Student127557,22,86
127558,Student127558,22,56
127559,Student127559,23,40
127560,Student127560,22,89
127561,Student127561,18,48
127562,Student127562,20,37
127563,Student127563,20,53
127564,Student127564,25,71
127565,Student127565,23,97
127566,Student127566,23,42
127567,Student127567,22,57
127568,Student127568,20,75
127569,Student127569,18,76
127570,Student127570,21,62
127571,Student127571,18,68
127572,Student127572,21,93
127573,Student127573,22,91
127574,Student127574,25,79
127575,Student127575,25,39
127576,Student127576,23,55
127577,Student127577,24,78
127578,Student127578,19,99
127579,Student127579,22,55
127580,Student127580,19,37
127581,Student127581,24,75
127582,Student127582,24,36
127583,Student127583,21,49
127584,Student127584,23,41
127585,Student127585,25,81
127586,Student127586,18,54
127587,Student127587,20,52
127588,Student127588,25,85
127589,Student127589,22,81
127590,Student127590,25,70
127591,Student127591,18,59
127592,Student127592,23,87
127593,Student127593,25,68
127594,Student127594,23,53
127595,Student127595,20,50
127596,Student127596,23,80
127597,Student127597,20,49
127598,Student127598,22,100
127599,Student127599,22,72
127600,Student127600,21,81
127601,Student127601,20,91
127602,Student127602,21,95
127603,Student127603,21,74
127604,Student127604,24,39
127605,Student127605,19,55
127606,Student127606,20,71
127607,Student127607,24,99
127608,Student127608,23,77
127609,Student127609,25,73
127610,Student127610,19,100
127611,Student127611,22,88
127612,Student127612,23,93
127613,Student127613,20,99
127614,Student127614,24,61
127615,Student127615,18,92
127616,Student127616,19,42
127617,Student127617,25,37
127618,Student127618,23,65
127619,Student127619,21,45
127620,Student127620,21,73
127621,Student127621,19,35
127622,Student127622,18,58
127623,Student127623,18,56
127624,Student127624,19,56
127625,Student127625,24,74
127626,Student127626,25,91
127627,Student127627,18,76
127628,Student127628,23,98
127629,Student127629,22,64
127630,Student127630,19,63
127631,Student127631,24,69
127632,Student127632,24,53
127633,Student127633,19,74
127634,Student127634,25,80
127635,Student127635,19,72
127636,Student127636,23,48
127637,Student127637,21,42
127638,Student127638,18,72
127639,Student127639,19,96
127640,Student127640,22,63
127641,Student127641,23,55
127642,Student127642,22,36
127643,Student127643,19,46
127644,Student127644,25,77
127645,Student127645,23,50
127646,Student127646,20,46
127647,Student127647,22,61
127648,Student127648,18,56
127649,Student127649,23,62
127650,Student127650,22,95
127651,Student127651,24,46
127652,Student127652,22,85
127653,Student127653,20,79
127654,Student127654,23,39
127655,Student127655,25,49
127656,Student127656,18,36
127657,Student127657,22,48
127658,Student127658,24,49
127659,Student127659,18,56
127660,Student127660,21,64
127661,Student127661,24,59
127662,Student127662,23,91
127663,Student127663,21,81
127664,Student127664,20,49
127665,Student127665,20,42
127666,Student127666,21,59
127667,Student127667,19,35
127668,Student127668,21,44
127669,Student127669,25,60
127670,Student127670,24,99
127671,Student127671,20,82
127672,Student127672,19,56
127673,Student127673,19,94
127674,Student127674,24,44
127675,Student127675,25,65
127676,Student127676,23,67
127677,Student127677,24,67
127678,Student127678,22,99
127679,Student127679,19,58
127680,Student127680,21,95
127681,Student127681,22,95
127682,Student127682,22,91
127683,Student127683,18,72
127684,Student127684,23,81
127685,Student127685,18,83
127686,Student127686,21,62
127687,Student127687,18,57
127688,Student127688,22,62
127689,Student127689,24,94
127690,Student127690,24,74
127691,Student127691,19,38
127692,Student127692,24,54
127693,Student127693,25,88
127694,Student127694,23,89
127695,Student127695,24,64
127696,Student127696,24,86
127697,Student127697,19,66
127698,Student127698,22,99
127699,Student127699,18,53
127700,Student127700,20,78
127701,Student127701,22,60
127702,Student127702,20,69
127703,Student127703,25,57
127704,Student127704,19,63
127705,Student127705,20,36
127706,Student127706,22,39
127707,Student127707,23,44
127708,Student127708,21,72
127709,Student127709,19,41
127710,Student127710,21,85
127711,Student127711,24,39
127712,Student127712,25,73
127713,Student127713,18,58
127714,Student127714,20,62
127715,Student127715,18,94
127716,Student127716,25,96
127717,Student127717,20,49
127718,Student127718,20,86
127719,Student127719,21,79
127720,Student127720,21,61
127721,Student127721,22,90
127722,Student127722,20,92
127723,Student127723,20,75
127724,Student127724,25,96
127725,Student127725,18,36
127726,Student127726,21,57
127727,Student127727,21,70
127728,Student127728,23,79
127729,Student127729,25,86
127730,Student127730,22,70
127731,Student127731,18,56
127732,Student127732,19,79
127733,Student127733,23,67
127734,Student127734,20,50
127735,Student127735,19,76
127736,Student127736,22,62
127737,Student127737,25,49
127738,Student127738,22,60
127739,Student127739,23,81
127740,Student127740,18,61
127741,Student127741,20,46
127742,Student127742,24,81
127743,Student127743,22,80
127744,Student127744,18,93
127745,Student127745,22,82
127746,Student127746,23,76
127747,Student127747,20,35
127748,Student127748,19,98
127749,Student127749,25,38
127750,Student127750,19,70
127751,Student127751,23,46
127752,Student127752,22,62
127753,Student127753,23,70
127754,Student127754,23,78
127755,Student127755,21,100
127756,Student127756,21,88
127757,Student127757,22,97
127758,Student127758,24,40
127759,Student127759,23,57
127760,Student127760,22,44
127761,Student127761,19,93
127762,Student127762,24,90
127763,Student127763,23,36
127764,Student127764,18,59
127765,Student127765,22,53
127766,Student127766,25,60
127767,Student127767,20,65
127768,Student127768,23,40
127769,Student127769,19,39
127770,Student127770,23,58
127771,Student127771,20,42
127772,Student127772,25,57
127773,Student127773,25,84
127774,Student127774,18,80
127775,Student127775,25,65
127776,Student127776,19,57
127777,Student127777,20,52
127778,Student127778,23,96
127779,Student127779,21,53
127780,Student127780,22,99
127781,Student127781,23,71
127782,Student127782,19,37
127783,Student127783,25,67
127784,Student127784,22,79
127785,Student127785,23,85
127786,Student127786,18,61
127787,Student127787,20,50
127788,Student127788,20,57
127789,Student127789,23,88
127790,Student127790,20,68
127791,Student127791,19,39
127792,Student127792,25,55
127793,Student127793,21,80
127794,Student127794,23,55
127795,Student127795,20,42
127796,Student127796,25,37
127797,Student127797,21,78
127798,Student127798,23,41
127799,Student127799,23,87
127800,Student127800,23,35
127801,Student127801,18,91
127802,Student127802,23,84
127803,Student127803,20,77
127804,Student127804,19,42
127805,Student127805,25,91
127806,Student127806,20,61
127807,Student127807,18,82
127808,Student127808,23,90
127809,Student127809,19,95
127810,Student127810,21,93
127811,Student127811,21,85
127812,Student127812,25,80
127813,Student127813,21,84
127814,Student127814,23,82
127815,Student127815,19,75
127816,Student127816,23,92
127817,Student127817,18,99
127818,Student127818,23,54
127819,Student127819,18,64
127820,Student127820,22,50
127821,Student127821,23,42
127822,Student127822,20,78
127823,Student127823,23,57
127824,Student127824,19,70
127825,Student127825,24,87
127826,Student127826,23,93
127827,Student127827,23,55
127828,Student127828,19,95
127829,Student127829,23,45
127830,Student127830,21,70
127831,Student127831,19,51
127832,Student127832,22,95
127833,Student127833,19,37
127834,Student127834,23,98
127835,Student127835,25,47
127836,Student127836,18,69
127837,Student127837,20,88
127838,Student127838,20,98
127839,Student127839,21,50
127840,Student127840,20,41
127841,Student127841,20,50
127842,Student127842,25,36
127843,Student127843,18,63
127844,Student127844,19,59
127845,Student127845,22,77
127846,Student127846,23,65
127847,Student127847,20,90
127848,Student127848,22,57
127849,Student127849,23,99
127850,Student127850,23,73
127851,Student127851,21,95
127852,Student127852,20,75
127853,Student127853,22,95
127854,Student127854,22,80
127855,Student127855,25,91
127856,Student127856,22,63
127857,Student127857,24,73
127858,Student127858,21,37
127859,Student127859,20,58
127860,Student127860,20,100
127861,Student127861,19,46
127862,Student127862,20,96
127863,Student127863,24,70
127864,Student127864,21,60
127865,Student127865,23,86
127866,Student127866,22,41
127867,Student127867,18,70
127868,Student127868,21,95
127869,Student127869,22,60
127870,Student127870,24,84
127871,Student127871,24,84
127872,Student127872,23,80
127873,Student127873,22,68
127874,Student127874,24,92
127875,Student127875,22,80
127876,Student127876,21,57
127877,Student127877,25,58
127878,Student127878,18,40
127879,Student127879,22,86
127880,Student127880,24,83
127881,Student127881,23,83
127882,Student127882,18,83
127883,Student127883,18,99
127884,Student127884,23,82
127885,Student127885,22,42
127886,Student127886,22,35
127887,Student127887,25,41
127888,Student127888,23,61
127889,Student127889,22,86
127890,Student127890,24,78
127891,Student127891,25,36
127892,Student127892,23,86
127893,Student127893,21,43
127894,Student127894,24,100
127895,Student127895,21,46
127896,Student127896,24,36
127897,Student127897,18,80
127898,Student127898,18,53
127899,Student127899,21,100
127900,Student127900,19,86
127901,Student127901,25,72
127902,Student127902,21,72
127903,Student127903,22,40
127904,Student127904,20,81
127905,Student127905,20,67
127906,Student127906,22,95
127907,Student127907,18,89
127908,Student127908,25,82
127909,Student127909,23,65
127910,Student127910,18,35
127911,Student127911,22,66
127912,Student127912,24,66
127913,Student127913,20,35
127914,Student127914,20,47
127915,Student127915,20,73
127916,Student127916,18,47
127917,Student127917,25,57
127918,Student127918,23,70
127919,Student127919,24,85
127920,Student127920,20,42
127921,Student127921,25,97
127922,Student127922,25,63
127923,Student127923,20,70
127924,Student127924,23,93
127925,Student127925,22,56
127926,Student127926,19,66
127927,Student127927,21,66
127928,Student127928,24,42
127929,Student127929,24,83
127930,Student127930,18,83
127931,Student127931,19,45
127932,Student127932,18,51
127933,Student127933,23,98
127934,Student127934,18,77
127935,Student127935,21,74
127936,Student127936,22,56
127937,Student127937,20,53
127938,Student127938,23,46
127939,Student127939,21,95
127940,Student127940,22,100
127941,Student127941,22,97
127942,Student127942,23,79
127943,Student127943,24,82
127944,Student127944,18,54
127945,Student127945,18,57
127946,Student127946,18,42
127947,Student127947,25,57
127948,Student127948,22,88
127949,Student127949,22,59
127950,Student127950,19,55
127951,Student127951,24,72
127952,Student127952,20,36
127953,Student127953,19,75
127954,Student127954,21,78
127955,Student127955,21,74
127956,Student127956,18,91
127957,Student127957,24,95
127958,Student127958,21,48
127959,Student127959,20,73
127960,Student127960,19,58
127961,Student127961,20,55
127962,Student127962,21,56
127963,Student127963,18,46
127964,Student127964,19,41
127965,Student127965,20,97
127966,Student127966,18,99
127967,Student127967,21,43
127968,Student127968,20,65
127969,Student127969,25,53
127970,Student127970,24,73
127971,Student127971,21,79
127972,Student127972,24,63
127973,Student127973,22,35
127974,Student127974,23,57
127975,Student127975,25,37
127976,Student127976,19,80
127977,Student127977,20,37
127978,Student127978,19,77
127979,Student127979,23,92
127980,Student127980,18,45
127981,Student127981,20,61
127982,Student127982,21,37
127983,Student127983,21,36
127984,Student127984,20,64
